PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,MIN,GP,USG_PCT,AST_PCT,TS_PCT,OFF_RATING,DEF_RATING,PIE,3P_Attempt_Rate,PICK__ROLL_BALL_HANDLER_FREQ,PICK__ROLL_BALL_HANDLER_PPP,ISOLATION_FREQ,ISOLATION_PPP,HANDOFF_FREQ,HANDOFF_PPP,OFF_SCREEN_FREQ,OFF_SCREEN_PPP,CUT_FREQ,CUT_PPP,PUTBACK_FREQ,PUTBACK_PPP,POST_UP_FREQ,POST_UP_PPP,PICK__ROLL_ROLL_MAN_FREQ,PICK__ROLL_ROLL_MAN_PPP,SPOT_UP_FREQ,SPOT_UP_PPP,TRANSITION_FREQ,TRANSITION_PPP
202709,Cory Joseph,ORL,12.2,50,0.126,0.166,0.547,110.5,106.9,0.075,0.6948051948051948,0.19,0.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,1.167,0.419,0.987,0.128,1.783
1641854,Craig Porter Jr.,CLE,10.1,51,0.155,0.191,0.61,108.3,113.5,0.091,0.3428571428571428,0.333,0.922,0.063,0.667,0.068,0.615,0.0,0.0,0.063,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.182,1.086,0.167,1.0
1642385,Cui Cui,BKN,2.1,5,0.296,0.0,0.19,80.8,76.0,-0.056,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626156,D'Angelo Russell,BKN,25.5,58,0.228,0.302,0.522,110.1,111.6,0.098,0.5642633228840125,0.401,0.882,0.068,1.069,0.125,0.755,0.0,0.0,0.026,1.2,0.0,0.0,0.0,0.0,0.044,0.471,0.0,0.0,0.0,0.0
1630618,D.J. Carton,TOR,8.3,4,0.122,0.1,0.202,109.0,96.1,0.007,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629610,DaQuan Jeffries,CHA,22.8,47,0.136,0.073,0.518,106.6,118.2,0.046,0.563573883161512,0.1,0.912,0.0,0.0,0.074,0.28,0.062,0.714,0.1,1.235,0.032,1.273,0.0,0.0,0.0,0.0,0.374,0.882,0.176,1.067
1631342,Daeqwon Plowden,ATL,11.9,6,0.181,0.047,0.831,104.0,84.2,0.122,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467,1.786,0.0,0.0
1630227,Daishen Nix,MIN,4.4,3,0.176,0.231,0.266,103.2,79.3,0.024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630625,Dalano Banton,POR,16.7,67,0.237,0.213,0.497,110.2,111.8,0.089,0.4378698224852071,0.265,0.678,0.084,0.907,0.05,1.031,0.0,0.0,0.016,1.3,0.023,0.533,0.0,0.0,0.0,0.0,0.243,1.032,0.216,0.921
1631207,Dalen Terry,CHI,13.5,73,0.142,0.136,0.546,104.0,111.6,0.056,0.3880597014925373,0.108,0.895,0.028,0.9,0.028,0.7,0.0,0.0,0.057,1.25,0.045,1.0,0.0,0.0,0.0,0.0,0.352,0.855,0.307,1.083
1642261,Dalton Knecht,LAL,19.2,78,0.181,0.067,0.594,112.2,114.9,0.087,0.6104129263913824,0.084,0.792,0.041,0.808,0.068,0.86,0.105,0.758,0.067,1.548,0.021,1.385,0.0,0.0,0.029,1.389,0.312,1.296,0.238,1.227
203081,Damian Lillard,MIL,36.1,58,0.269,0.299,0.621,115.3,114.6,0.144,0.5282258064516129,0.398,1.073,0.154,0.995,0.1,1.16,0.03,1.205,0.008,1.5,0.008,1.091,0.0,0.0,0.0,0.0,0.104,1.117,0.143,1.09
1641878,Damion Baugh,CHA,24.7,15,0.186,0.235,0.399,99.5,121.8,0.051,0.4307692307692308,0.257,0.372,0.0,0.0,0.078,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627814,Damion Lee,PHX,5.8,25,0.269,0.121,0.499,104.7,98.7,0.089,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629655,Daniel Gafford,DAL,21.5,57,0.186,0.097,0.716,114.9,113.4,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249,1.471,0.2,1.324,0.099,1.145,0.187,1.163,0.025,1.214,0.133,1.541
1628464,Daniel Theis,NOP,16.3,38,0.111,0.131,0.558,109.3,115.2,0.081,0.2868217054263566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1.129,0.128,1.227,0.0,0.0,0.343,1.051,0.07,0.5,0.145,0.8
1642450,Daniss Jenkins,DET,3.2,7,0.231,0.2,0.322,102.3,108.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203957,Danté Exum,DAL,18.6,20,0.193,0.22,0.589,109.3,115.2,0.083,0.3955223880597014,0.298,0.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304,1.269,0.199,1.088
203967,Dario Šarić,DEN,13.1,16,0.157,0.17,0.449,97.3,108.7,0.067,0.4482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.714,0.234,0.611,0.273,0.952,0.0,0.0
1641727,Dariq Whitehead,BKN,12.3,20,0.189,0.078,0.58,98.7,109.7,0.065,0.7708333333333334,0.0,0.0,0.0,0.0,0.097,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389,1.227,0.248,1.286
1629636,Darius Garland,CLE,30.7,75,0.265,0.309,0.6,123.2,113.4,0.126,0.4505962521294719,0.427,1.024,0.078,0.843,0.075,1.145,0.033,1.021,0.012,1.529,0.008,1.0,0.0,0.0,0.0,0.0,0.166,1.057,0.161,1.169
1630561,David Duke Jr.,SAS,5.6,6,0.207,0.133,0.538,128.4,91.8,0.087,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631223,David Roddy,HOU,12.4,33,0.159,0.121,0.561,106.4,114.6,0.089,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.374,1.043,0.22,1.074
1630558,Davion Mitchell,MIA,27.4,74,0.135,0.237,0.573,111.0,110.7,0.069,0.4432773109243697,0.301,0.743,0.168,0.863,0.051,0.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262,0.989,0.199,0.955
1630549,Day'Ron Sharpe,BKN,18.1,50,0.186,0.158,0.568,109.2,107.1,0.134,0.1419558359621451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171,1.183,0.279,1.026,0.094,0.872,0.127,0.925,0.084,1.086,0.094,1.308
1628368,De'Aaron Fox,SAS,36.1,62,0.274,0.262,0.56,113.7,114.9,0.119,0.3276010318142734,0.283,1.072,0.12,0.852,0.098,1.009,0.031,1.091,0.043,1.184,0.021,1.542,0.009,0.7,0.0,0.0,0.145,1.012,0.221,0.968
1629631,De'Andre Hunter,CLE,27.2,64,0.221,0.077,0.623,115.9,113.9,0.101,0.5091863517060368,0.089,0.982,0.091,1.033,0.111,1.257,0.065,0.951,0.051,1.25,0.021,1.077,0.037,1.13,0.063,1.15,0.23,1.117,0.211,1.278
1629001,De'Anthony Melton,BKN,20.2,6,0.223,0.205,0.539,108.3,97.4,0.091,0.6481481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.529,0.265,1.056
201599,DeAndre Jordan,DEN,12.3,56,0.126,0.105,0.621,108.8,112.1,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258,1.315,0.292,1.016,0.0,0.0,0.215,1.2,0.0,0.0,0.072,1.067
201942,DeMar DeRozan,SAC,35.9,77,0.244,0.182,0.569,116.8,115.3,0.112,0.1957186544342507,0.245,1.059,0.162,0.942,0.092,1.151,0.031,0.796,0.028,1.111,0.016,1.36,0.143,1.11,0.0,0.0,0.175,1.068,0.075,1.303
1629731,Dean Wade,CLE,21.2,59,0.101,0.073,0.563,120.0,109.4,0.067,0.8191881918819188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,1.467,0.0,0.0,0.0,0.0,0.099,1.067,0.566,1.076,0.171,1.058
1629028,Deandre Ayton,POR,30.1,40,0.197,0.083,0.583,110.0,116.8,0.125,0.0683760683760683,0.0,0.0,0.021,0.833,0.0,0.0,0.0,0.0,0.207,1.145,0.147,1.361,0.097,0.727,0.281,1.126,0.097,0.636,0.09,1.098
1627749,Dejounte Murray,NOP,32.6,31,0.263,0.347,0.494,109.0,118.1,0.118,0.3522267206477733,0.431,0.775,0.129,0.667,0.043,1.214,0.022,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157,0.941,0.145,1.17
1626153,Delon Wright,NYK,15.9,40,0.111,0.162,0.44,106.1,106.3,0.061,0.5572519083969466,0.358,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377,0.95,0.0,0.0
1630166,Deni Avdija,POR,30.0,72,0.228,0.193,0.605,113.6,114.5,0.126,0.4052132701421801,0.217,0.954,0.058,1.129,0.052,0.952,0.022,1.538,0.041,1.204,0.047,1.268,0.018,1.0,0.012,1.071,0.264,1.038,0.227,0.971
203471,Dennis Schröder,DET,28.1,75,0.211,0.287,0.531,111.8,112.8,0.091,0.4486094316807739,0.359,0.953,0.181,0.96,0.08,0.848,0.038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198,1.256,0.106,0.955
1641726,Dereck Lively II,DAL,23.1,36,0.132,0.143,0.704,114.1,106.4,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341,1.363,0.154,1.171,0.052,1.5,0.21,1.161,0.0,0.0,0.127,1.471
1627884,Derrick Jones Jr.,LAC,24.3,77,0.16,0.044,0.609,115.5,108.7,0.076,0.3718166383701188,0.02,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.141,1.41,0.079,1.161,0.0,0.0,0.066,1.064,0.371,1.004,0.257,1.242
1628401,Derrick White,BOS,33.9,76,0.195,0.199,0.606,119.7,109.5,0.106,0.7205422314911366,0.229,0.977,0.041,0.938,0.047,1.091,0.049,1.509,0.022,1.038,0.02,0.826,0.0,0.0,0.025,0.448,0.352,1.262,0.153,1.084
1630217,Desmond Bane,ORL,32.0,69,0.227,0.235,0.6,116.1,113.3,0.131,0.4106090373280943,0.227,0.933,0.109,0.912,0.042,0.792,0.055,1.304,0.045,1.339,0.024,1.167,0.0,0.0,0.0,0.0,0.161,1.084,0.288,1.099
1626164,Devin Booker,PHX,37.3,75,0.285,0.301,0.589,115.3,118.5,0.122,0.3880281690140845,0.301,0.935,0.09,1.073,0.039,0.833,0.119,1.128,0.024,1.4,0.017,0.969,0.027,1.367,0.021,1.077,0.14,1.039,0.184,1.121
1642269,Devin Carter,SAC,11.0,36,0.169,0.139,0.471,113.1,109.3,0.07,0.4803149606299212,0.199,0.515,0.078,0.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331,0.873,0.217,1.083
1630170,Devin Vassell,SAS,31.0,64,0.217,0.139,0.553,111.9,118.1,0.092,0.4825646794150731,0.193,0.914,0.076,1.115,0.094,0.885,0.052,1.075,0.022,1.818,0.014,1.071,0.0,0.0,0.013,1.385,0.305,1.074,0.196,1.045
1628415,Dillon Brooks,HOU,31.8,75,0.176,0.076,0.555,113.5,108.8,0.067,0.524022346368715,0.054,0.727,0.047,0.896,0.055,1.036,0.033,1.059,0.029,1.6,0.042,0.977,0.077,1.076,0.02,1.05,0.405,0.976,0.203,1.231
1641794,Dillon Jones,OKC,10.2,54,0.131,0.143,0.464,108.9,102.9,0.066,0.4736842105263157,0.091,0.563,0.063,0.545,0.0,0.0,0.0,0.0,0.126,1.136,0.086,0.8,0.0,0.0,0.0,0.0,0.366,0.781,0.166,0.828
1627734,Domantas Sabonis,SAC,34.7,70,0.213,0.251,0.655,116.5,113.9,0.164,0.1746920492721164,0.011,0.714,0.021,1.038,0.0,0.0,0.0,0.0,0.156,1.328,0.15,1.163,0.115,1.05,0.224,1.222,0.105,1.085,0.128,1.076
1631230,Dominick Barlow,ATL,10.7,35,0.141,0.07,0.58,110.2,111.8,0.082,0.2389380530973451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176,1.478,0.115,1.4,0.0,0.0,0.153,1.45,0.244,0.656,0.198,1.038
1642270,Donovan Clingan,POR,19.8,67,0.135,0.081,0.574,109.9,109.7,0.105,0.1467065868263473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,1.118,0.317,0.986,0.0,0.0,0.195,1.011,0.08,0.917,0.089,1.5
1628378,Donovan Mitchell,CLE,31.4,71,0.298,0.238,0.575,119.7,109.1,0.137,0.4795454545454545,0.417,1.007,0.103,0.928,0.052,1.024,0.019,0.935,0.02,1.281,0.016,1.115,0.007,1.091,0.015,0.833,0.121,1.108,0.189,1.199
1628978,Donte DiVincenzo,MIN,25.9,62,0.188,0.203,0.582,114.2,109.1,0.1,0.7386172006745363,0.179,0.845,0.033,0.875,0.081,0.741,0.138,0.869,0.015,1.273,0.015,0.545,0.0,0.0,0.0,0.0,0.321,1.294,0.159,1.053
1627827,Dorian Finney-Smith,LAL,28.9,63,0.123,0.066,0.604,119.1,110.3,0.06,0.7218390804597701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,1.2,0.074,0.958,0.0,0.0,0.092,1.133,0.412,1.143,0.214,1.35
203926,Doug McDermott,SAC,8.1,42,0.15,0.028,0.617,111.5,109.9,0.051,0.8632478632478633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203110,Draymond Green,GSW,29.2,68,0.157,0.255,0.534,115.4,108.8,0.088,0.4833005893909626,0.049,0.757,0.0,0.0,0.0,0.0,0.0,0.0,0.133,1.26,0.033,0.48,0.031,0.435,0.083,0.823,0.33,0.931,0.165,0.927
1629234,Drew Eubanks,LAC,12.2,61,0.149,0.11,0.622,106.7,114.8,0.111,0.0309278350515463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.279,0.117,0.583,0.068,0.571,0.18,1.189,0.068,1.571,0.102,1.429
1641809,Drew Peterson,BOS,7.4,25,0.121,0.095,0.601,115.7,102.9,0.078,0.8048780487804879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631166,Drew Timme,BKN,28.2,9,0.205,0.137,0.5,102.8,115.5,0.086,0.3431372549019608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.583,0.0,0.0,0.0,0.0,0.0,0.0
1630696,Dru Smith,MIA,19.2,14,0.131,0.128,0.656,107.3,100.5,0.082,0.4918032786885246,0.19,0.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321,1.444,0.155,1.231
1629130,Duncan Robinson,MIA,24.1,74,0.187,0.148,0.595,110.1,109.9,0.078,0.7285067873303167,0.165,0.866,0.017,0.385,0.186,0.986,0.121,0.957,0.052,1.325,0.0,0.0,0.0,0.0,0.042,1.219,0.257,1.141,0.118,1.396
1641871,Duop Reath,POR,10.2,46,0.162,0.083,0.552,108.0,114.5,0.077,0.6385542168674698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,1.143,0.13,1.36,0.0,0.0,0.207,0.625,0.373,1.056,0.114,1.455
203939,Dwight Powell,DAL,10.0,55,0.073,0.13,0.713,108.6,109.7,0.073,0.081967213114754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354,1.429,0.111,1.273,0.0,0.0,0.101,1.2,0.0,0.0,0.141,1.5
1630700,Dyson Daniels,ATL,33.8,76,0.178,0.174,0.545,113.3,114.2,0.099,0.2546045503791982,0.153,0.88,0.037,0.857,0.047,0.926,0.012,0.714,0.109,1.288,0.06,1.0,0.0,0.0,0.054,0.903,0.236,0.859,0.241,1.04
1630604,E.J. Liddell,CHI,4.4,12,0.13,0.064,0.661,117.9,126.4,0.047,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203901,Elfrid Payton,NOP,21.3,24,0.151,0.443,0.34,99.7,113.1,0.079,0.0491803278688524,0.516,0.55,0.065,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.556,0.0,0.0
1641989,Elijah Harkless,UTA,13.8,10,0.12,0.073,0.425,113.2,103.5,0.037,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641801,Emanuel Miller,CHI,4.1,6,0.143,0.105,0.563,120.4,130.4,0.092,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641734,Emoni Bates,CLE,7.5,10,0.201,0.2,0.487,89.0,110.5,0.08,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642402,Enrique Freeman,IND,8.2,22,0.109,0.062,0.507,104.4,110.7,0.04,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201569,Eric Gordon,PHI,19.7,39,0.14,0.118,0.591,111.0,116.4,0.067,0.6715686274509803,0.066,0.647,0.043,1.0,0.039,0.7,0.051,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.551,1.156,0.16,1.098
1630596,Evan Mobley,CLE,30.5,71,0.226,0.149,0.633,120.5,108.6,0.151,0.2538631346578366,0.095,0.786,0.05,0.831,0.009,0.636,0.037,1.136,0.166,1.59,0.081,1.242,0.065,0.818,0.126,1.168,0.17,0.92,0.165,1.227
1630532,Franz Wagner,ORL,33.7,60,0.306,0.247,0.558,111.8,105.8,0.153,0.3031869078380706,0.268,0.943,0.126,0.698,0.052,0.987,0.023,0.97,0.072,1.413,0.02,1.0,0.064,1.065,0.024,1.114,0.149,0.949,0.168,1.149
1627832,Fred VanVleet,HOU,35.2,60,0.176,0.217,0.515,115.0,108.8,0.093,0.6073781291172595,0.364,0.866,0.064,0.948,0.068,0.885,0.027,0.792,0.0,0.0,0.0,0.0,0.0,0.0,0.024,1.364,0.197,0.989,0.187,1.024
1641713,GG Jackson,MEM,15.8,29,0.219,0.085,0.482,112.7,118.6,0.064,0.4773869346733668,0.073,0.611,0.061,0.8,0.0,0.0,0.0,0.0,0.041,0.3,0.061,0.8,0.0,0.0,0.0,0.0,0.427,0.686,0.264,1.323
1629216,Gabe Vincent,LAL,21.2,72,0.131,0.09,0.536,111.8,110.7,0.039,0.7357142857142858,0.159,0.707,0.051,0.917,0.051,0.75,0.053,1.44,0.025,1.5,0.0,0.0,0.0,0.0,0.025,0.5,0.446,1.081,0.123,1.19
202066,Garrett Temple,TOR,8.1,28,0.129,0.171,0.406,106.6,111.1,0.051,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629726,Garrison Mathews,ATL,17.6,47,0.153,0.102,0.606,107.9,111.4,0.068,0.8482490272373541,0.035,0.273,0.0,0.0,0.091,0.897,0.104,0.909,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.444,0.397,1.341,0.252,1.275
203914,Gary Harris,ORL,14.8,48,0.09,0.058,0.524,110.4,103.2,0.043,0.7593984962406015,0.0,0.0,0.0,0.0,0.078,0.167,0.078,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513,1.165,0.149,1.13
1627780,Gary Payton II,GSW,15.0,62,0.156,0.132,0.635,113.5,110.1,0.104,0.3187919463087248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,1.311,0.077,1.407,0.0,0.0,0.097,1.265,0.273,1.031,0.188,1.288
1629018,Gary Trent Jr.,MIL,25.6,74,0.168,0.064,0.591,115.9,114.0,0.07,0.6590563165905632,0.118,1.011,0.019,0.929,0.083,1.148,0.046,0.912,0.027,1.35,0.015,1.091,0.0,0.0,0.034,1.08,0.424,1.224,0.197,1.124
1627777,Georges Niang,ATL,21.5,79,0.177,0.087,0.607,118.7,114.1,0.071,0.6596774193548387,0.027,0.818,0.0,0.0,0.03,1.167,0.035,1.182,0.091,1.297,0.0,0.0,0.0,0.0,0.23,1.137,0.505,1.112,0.15,1.197
203507,Giannis Antetokounmpo,MIL,34.2,67,0.346,0.339,0.625,118.9,111.7,0.21,0.0477634571645185,0.114,1.0,0.179,0.945,0.01,1.056,0.0,0.0,0.085,1.516,0.061,1.369,0.149,0.996,0.085,1.16,0.053,0.753,0.221,1.286
1629048,Goga Bitadze,ORL,20.4,70,0.142,0.142,0.631,110.1,107.4,0.134,0.0825958702064896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282,1.271,0.229,1.259,0.032,1.6,0.17,1.163,0.068,0.375,0.083,1.154
1641711,Gradey Dick,TOR,29.4,54,0.209,0.087,0.543,110.3,116.1,0.071,0.5038639876352395,0.086,0.71,0.0,0.0,0.094,0.707,0.152,0.95,0.07,0.929,0.031,0.92,0.0,0.0,0.013,1.7,0.273,1.197,0.238,0.974
1629684,Grant Williams,CHA,29.9,16,0.146,0.107,0.596,114.9,113.3,0.076,0.6016260162601627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,1.1,0.0,0.0,0.06,1.7,0.187,0.903,0.307,0.961,0.181,1.467
1628960,Grayson Allen,PHX,24.1,64,0.169,0.125,0.631,114.7,118.0,0.084,0.7157464212678937,0.094,0.672,0.023,0.357,0.057,0.8,0.085,1.25,0.02,0.833,0.0,0.0,0.0,0.0,0.055,1.029,0.466,1.252,0.156,1.302
1627824,Guerschon Yabusele,PHI,27.1,70,0.163,0.114,0.616,113.5,116.7,0.092,0.4866785079928952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,1.271,0.072,0.922,0.107,0.868,0.23,1.123,0.275,1.067,0.148,1.486
1630611,Gui Santos,GSW,13.6,56,0.126,0.138,0.575,117.8,107.3,0.073,0.5754189944134078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201,1.229,0.059,0.929,0.0,0.0,0.0,0.0,0.347,0.916,0.18,1.233
203084,Harrison Barnes,SAS,27.2,82,0.157,0.085,0.656,114.5,115.6,0.092,0.527086383601757,0.036,1.033,0.05,1.049,0.023,0.947,0.016,1.462,0.044,1.611,0.052,1.186,0.061,1.12,0.034,1.179,0.417,1.282,0.22,1.326
1631127,Harrison Ingram,SAS,7.0,5,0.06,0.086,0.5,132.0,92.0,0.08,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629312,Haywood Highsmith,MIA,24.6,74,0.111,0.084,0.583,111.8,110.4,0.057,0.5959079283887468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,1.039,0.069,0.938,0.0,0.0,0.034,1.063,0.499,1.052,0.191,1.135
1630529,Herbert Jones,NOP,32.4,20,0.146,0.134,0.541,111.8,112.5,0.062,0.4186046511627907,0.084,0.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.417,0.0,0.0,0.057,1.0,0.423,0.979,0.211,1.0
1641816,Hunter Tyson,DEN,7.8,51,0.146,0.074,0.506,98.5,108.7,0.057,0.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630193,Immanuel Quickley,TOR,27.8,33,0.246,0.32,0.57,109.0,110.7,0.128,0.5136986301369864,0.279,0.954,0.073,0.875,0.113,1.0,0.056,1.194,0.026,1.071,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.065,0.255,1.114
1642403,Isaac Jones,SAC,7.6,40,0.152,0.057,0.678,104.6,115.1,0.087,0.0963855421686747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630171,Isaac Okoro,CLE,19.1,55,0.124,0.078,0.587,122.1,109.7,0.057,0.5655430711610487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093,1.345,0.0,0.0,0.0,0.0,0.054,1.294,0.458,1.042,0.263,1.256
1642268,Isaiah Collier,UTA,25.9,71,0.186,0.342,0.494,108.3,118.6,0.077,0.3045045045045045,0.266,0.633,0.122,0.772,0.051,0.429,0.0,0.0,0.018,1.733,0.014,0.667,0.0,0.0,0.0,0.0,0.158,0.84,0.282,0.936
1642384,Isaiah Crawford,SAC,3.0,15,0.122,0.029,0.509,112.0,92.7,0.07,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628392,Isaiah Hartenstein,OKC,27.9,57,0.165,0.178,0.599,118.3,105.3,0.138,0.0395833333333333,0.0,0.0,0.016,0.9,0.0,0.0,0.0,0.0,0.347,1.261,0.129,0.914,0.0,0.0,0.246,1.129,0.051,0.375,0.07,1.386
1630543,Isaiah Jackson,IND,16.8,5,0.164,0.079,0.6,112.5,107.1,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630198,Isaiah Joe,OKC,21.7,74,0.166,0.096,0.617,119.9,104.1,0.089,0.7925170068027211,0.048,0.645,0.0,0.0,0.162,0.971,0.08,1.154,0.066,1.279,0.0,0.0,0.0,0.0,0.094,1.295,0.324,1.181,0.19,1.325
1630600,Isaiah Mobley,PHI,17.4,1,0.17,0.556,0.381,92.7,110.0,0.099,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641815,Isaiah Stevens,MIA,1.8,3,0.143,0.0,0.0,61.5,30.8,0.125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
